cohort,rel_time,att,se,ci_low,ci_high
2019-01-01,24,-12.614341310737316,17.78333806802849,-47.46968392407315,22.24100130259852
2019-01-01,25,-8.36577877427218,13.511571183124756,-34.8484582931967,18.11690074465234
2019-01-01,26,-0.15768941477791998,9.293918824272863,-18.373770310352732,18.058391480796892
2019-01-01,27,6.9439646344691255,8.485143628031716,-9.686916876473038,23.57484614541129
2019-01-01,28,12.299961709877607,8.602980786535749,-4.5618806317324605,29.161804051487675
2019-01-01,29,14.58353290092802,8.8967601608545,-2.854117014346798,32.02118281620284
2019-01-01,30,14.82673511027565,9.893474973777986,-4.5644758383292015,34.2179460588805
2019-01-01,31,10.741058434776178,10.590811506647436,-10.016932118252797,31.499048987805153
2019-01-01,32,9.679942881917313,12.026426639777196,-13.89185333204599,33.251739095880616
2019-01-01,33,5.979596740051093,12.301075910841584,-18.13051204519841,30.089705525300598
2019-01-01,34,6.199125234661324,12.462175646717565,-18.226739032905105,30.624989502227752
2019-01-01,35,9.419497691529244,13.14796337950402,-16.350510532298635,35.189505915357124
2019-01-01,36,15.410056888472269,12.61725556376409,-9.319764016505346,40.139877793449884
2019-01-01,37,21.575114286769065,13.158923394172783,-4.216375565809589,47.366604139347714
2019-01-01,38,23.8956600077625,12.48464605917368,-0.5742462682179124,48.365566283742915
2019-01-01,39,25.31289411911365,13.728931156057966,-1.5958109467599613,52.22159918498726
2019-01-01,40,27.393249286787693,13.839550206403276,0.2677308822372737,54.51876769133811
2019-01-01,41,28.78580609857198,14.742935957413417,-0.11034837795831365,57.68196057510228
2019-01-01,42,36.41870698922443,15.038011245652534,6.944204947745465,65.8932090307034
2019-01-01,43,37.61361089072227,15.251140633757268,7.721375248558026,67.50584653288652
2019-01-01,44,39.06700084151589,13.83238340847593,11.955529360903068,66.17847232212871
2019-01-01,45,35.77262522454117,12.407706848823205,11.45351980084769,60.09173064823466
2019-01-01,46,36.927817854828504,12.079433802962484,13.252127601022035,60.60350810863497
2019-01-01,47,41.22094705335908,11.707473293826018,18.274299397460087,64.16759470925808
2019-01-01,48,44.54288239099293,12.455852436031643,20.12941161637091,68.95635316561496
2019-01-01,49,45.9215903476167,12.219706994378956,21.970964638633944,69.87221605659946
2019-01-01,50,48.08644232716961,14.130491926838149,20.390678150566835,75.78220650377239
2019-01-01,51,50.58329448821826,14.924086298631169,21.332085342901166,79.83450363353535
2019-01-01,52,57.80498778724001,16.9968481426882,24.491165427571133,91.11881014690888
2019-01-01,53,67.53642008364386,18.298206108461056,31.67193611106019,103.40090405622753
